[2025-01-31T11:28:55.851+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 17:20:00
[2025-01-31T11:28:55.852+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 17:15:00
[2025-01-31T11:28:55.853+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 17:10:00
[2025-01-31T11:28:55.854+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 17:05:00
[2025-01-31T11:28:55.855+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 17:00:00
[2025-01-31T11:28:55.856+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 16:55:00
[2025-01-31T11:28:55.856+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 16:50:00
[2025-01-31T11:28:55.857+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 16:45:00
[2025-01-31T11:28:55.858+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 16:40:00
[2025-01-31T11:28:55.859+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 16:35:00
[2025-01-31T11:28:55.860+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 16:30:00
[2025-01-31T11:28:55.860+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 16:25:00
[2025-01-31T11:28:55.861+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 16:20:00
[2025-01-31T11:28:55.862+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 16:15:00
[2025-01-31T11:28:55.863+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 16:10:00
[2025-01-31T11:28:55.863+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 16:05:00
[2025-01-31T11:28:55.864+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 16:00:00
[2025-01-31T11:28:55.866+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 15:55:00
[2025-01-31T11:28:55.867+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 15:50:00
[2025-01-31T11:28:55.868+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 15:45:00
[2025-01-31T11:28:55.868+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 15:40:00
[2025-01-31T11:28:55.870+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 15:35:00
[2025-01-31T11:28:55.871+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 15:30:00
[2025-01-31T11:28:55.872+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 15:25:00
[2025-01-31T11:28:55.872+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 15:20:00
[2025-01-31T11:28:55.873+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 15:15:00
[2025-01-31T11:28:55.874+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 15:10:00
[2025-01-31T11:28:55.875+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 15:05:00
[2025-01-31T11:28:55.876+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 15:00:00
[2025-01-31T11:28:55.876+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 14:55:00
[2025-01-31T11:28:55.877+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 14:50:00
[2025-01-31T11:28:55.877+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 14:45:00
[2025-01-31T11:28:55.878+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 14:40:00
[2025-01-31T11:28:55.878+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 14:35:00
[2025-01-31T11:28:55.879+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 14:30:00
[2025-01-31T11:28:55.880+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 14:25:00
[2025-01-31T11:28:55.881+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 14:20:00
